XP_029179235.2	sp|Q9XTR8|LIP1_CAEEL	30.464	302	183	7	69	347	25	322	7.22e-37	140
XP_029179236.2	sp|C9JJ37|BTBDJ_HUMAN	29.091	220	144	3	21	239	19	227	2.92e-18	88.6
XP_029179237.2	sp|Q9R062|GLYG_MOUSE	28.205	273	157	10	94	348	2	253	2.95e-21	97.1
XP_029179242.1	sp|Q9I9N1|DAP1A_DANRE	45.536	112	54	3	1	112	1	105	6.21e-20	80.9
XP_029179243.2	sp|Q91WJ7|SPS2L_MOUSE	32.533	375	202	9	36	370	9	372	1.46e-40	160
XP_029179245.1	sp|Q96EZ8|MCRS1_HUMAN	53.571	420	160	5	31	422	35	447	1.93e-146	428
XP_029179252.1	sp|P35991|BTK_MOUSE	41.793	658	338	11	14	633	8	658	0.0	536
XP_029179253.1	sp|P35991|BTK_MOUSE	41.793	658	337	12	14	632	8	658	0.0	532
XP_029179254.2	sp|Q3ZCL5|ARFP2_BOVIN	56.929	267	110	1	218	479	73	339	1.85e-97	300
XP_029179256.2	sp|Q09575|YRD6_CAEEL	33.654	104	58	3	20	112	919	1022	1.96e-08	58.2
XP_029179266.2	sp|Q86VP3|PACS2_HUMAN	38.652	890	460	20	19	842	19	888	1.85e-169	516
XP_029179267.2	sp|Q86VP3|PACS2_HUMAN	38.652	890	456	20	19	838	19	888	8.08e-169	514
XP_029179271.2	sp|Q561L1|PUA1A_XENLA	60.641	437	167	2	7	438	18	454	0.0	568
XP_029179272.2	sp|Q68CP4|HGNAT_HUMAN	38.350	618	347	12	25	618	56	663	2.02e-128	395
XP_029179274.2	sp|P18503|CAS4_EPHMU	31.250	224	90	10	84	268	127	325	5.03e-13	72.4
XP_029179279.2	sp|P16537|SPC3_STRPU	44.000	75	42	0	142	216	113	187	2.49e-18	83.2
XP_029179280.1	sp|Q8CHN8|MASP1_RAT	28.538	424	252	16	199	601	305	698	5.81e-37	150
XP_029179281.2	sp|P29374|ARI4A_HUMAN	43.541	418	209	8	3	408	2	404	9.02e-93	326
XP_029179285.2	sp|Q91WT4|DJC17_MOUSE	50.847	59	29	0	9	67	13	71	1.23e-12	70.1
XP_029179286.1	sp|Q8CHN8|MASP1_RAT	28.538	424	252	16	191	593	305	698	7.56e-37	149
XP_029179294.2	sp|A2RU49|HYKK_HUMAN	31.538	390	223	11	24	404	12	366	1.84e-53	185
XP_029179297.2	sp|J7GQ11|TYRDC_LEVBR	33.865	502	264	11	52	533	13	466	2.54e-79	274
XP_029179300.2	sp|Q9UBU9|NXF1_HUMAN	42.065	649	319	16	28	663	15	619	2.53e-152	457
XP_029179301.2	sp|Q9UBU9|NXF1_HUMAN	42.523	642	317	16	9	635	15	619	3.86e-152	456
XP_029179302.1	sp|Q03105|VATL_TORMA	89.189	148	16	0	5	152	7	154	1.18e-85	250
